Year,CAT001A,CAT002B,CAT006B,CAT013A,CAT015B,CAT018B,CAT019A,CMM001A,CMM002A,CMM003B,CMM004B,CMM006B,CMM009B,CMM010B,CMM014B,CMM015A,CMM021B,CMM022B,CMM023B,CMM024A,CMM025A,CMM026B,CMM028A,CMM029A,CMM029B,CMM031B,CMM041B,CMM042A,CMM042B,CMM053B,CMM056A,CMM059A,CMM059B,CMM067B,CMM068A,CMM072A,CMM086A,CMM086B,CMM110A,CMM112A,CMM117A,CMM118A,CMM121A,CMM133A,CMM134A
1782,0.761404145,0.619219066,0.259215973,0.488460303,0.543731377,0.69018733,0.648315199,,,0.545752673,,,,,0.652218393,0.619327172,0.627956206,,,,,,,,,,,0.594016335,0.501253517,,,,,,0.604786724,,,,,0.618194373,,,1.243599891,,
1783,1.188478503,1.274673505,1.183611715,1.364186943,1.355838564,1.432770562,1.100529556,,,1.255067571,,,,,1.026960233,1.341694606,1.210718415,,,,,,,,,,,1.504651844,1.455429441,,,,,,1.400308291,,,,,1.017951059,,,1.93281585,,
1784,1.458857954,1.260922286,1.611122325,1.590029792,1.679824261,1.257905659,1.156090823,,,1.318848921,,,,,0.939728862,1.273490043,1.108283477,,,,,,,,,,,1.140463506,1.184018312,,,,,,1.241339968,,,,,1.243399907,,,1.006819441,,
1785,0.790181306,0.834010071,0.598034254,0.959213371,0.875401734,0.85120097,0.921063178,,,0.675176371,,,,,1.019479985,0.902373823,0.865121865,,,,,,,,,,,0.775805902,0.892768848,,,,,,0.940892332,,,,,0.750535126,,,0.429849724,,
1786,0.932542463,0.566870118,0.383842276,0.496655754,0.113029379,0.664574672,0.537025998,,,0.285709728,,,,,0.542762145,0.454447623,0.60307521,,,,,,,,,,,0.470195574,0.536175563,,,,,,0.419296732,,,,,0.306532919,,,0.222010472,,
1787,1.543251375,1.217032406,1.744056942,1.714492606,1.389170913,1.209982886,1.09703523,,,1.388316393,,,,,1.18756169,1.210526538,1.183260018,,,,,,,,,,,1.520150956,1.486225013,,,,,,0.939040252,,,,,1.600246737,,,0.630625916,,
1788,1.203917592,1.05769459,0.893839078,0.88884864,0.708928751,0.569955973,0.947469442,,,0.671154935,,,,,0.637171032,0.881600831,0.675553747,,,,,,,,,,,0.674532408,0.836266681,,,,,,0.735190927,,,,,0.640075017,,,0.420498688,,
1789,0.730192865,0.714944182,0.641941537,0.760885682,0.714404891,0.786367214,0.791678839,,,0.774282608,,,,,0.58398089,0.47155777,0.600989964,,,,,,,,,,,0.723200019,0.523117134,,,,,,0.678300556,,,,,0.571223274,,,0.469583046,,
1790,1.747194091,1.355493653,1.448058401,1.620597606,1.535470815,1.28292827,1.055568424,,,1.538842866,,,,,1.575241942,1.18101017,1.144890499,,,,,,,,,,,1.433124887,1.299197579,,,,,,1.436264308,,,,,1.3761559,,,0.873773147,,
1791,1.191051604,0.891202338,1.117745595,0.633088401,0.918518716,1.126060611,0.954765224,,,0.873244364,,,,,0.832840707,0.786640593,0.813949101,,,,,,,,,,,1.162442379,1.245120484,,,,,,1.102232925,,,,,0.861557681,,,0.696230082,,
1792,0.957268134,0.66311002,1.318530359,0.883761488,0.920532561,0.74456554,1.03703801,,,1.268104242,,,,,0.781308356,1.072261018,1.118334973,,,,,,,,,,,0.939194402,0.917901672,,,,,,0.982816569,,,,,0.753867846,,,0.803166292,,
1793,1.630181308,1.499864442,1.928204765,1.199014852,1.587149601,1.547151765,1.247227985,,,2.197984593,,,,,1.237966216,1.395525384,1.970335963,,,,,,,,,,,1.16503053,1.112524418,,,,,,1.510590727,,,,,1.592390171,,,1.112904974,,
1794,1.106257321,0.947024221,0.583901201,1.174037134,1.313065754,1.142457609,0.74870969,,,1.117948951,,,,,1.363988931,0.934903434,1.438195508,,,,,,,,,,,1.482116618,1.312640817,,,,,,0.969369611,,,,,0.633701889,,,0.747506344,,
1795,1.256097359,0.950294418,1.476573746,1.181936025,1.457933571,1.038314081,0.924740661,,,1.61972504,,,,,1.399570956,0.961743764,1.079116115,,,,,,,,,,,1.150613802,0.85345235,,,,,,1.149238869,,,,,0.905184334,,,0.692323485,,
1796,0.988664181,1.028439647,1.16197945,1.200661571,0.891422533,1.086236258,0.888246283,,,0.776743474,,,,,0.437073629,0.784369443,0.481768652,,,,,,,,,,,1.080440785,0.919066051,,,,,,0.935535855,,,,,0.780196105,,,0.781541797,,
1797,0.783199118,0.785554369,0.930895935,1.116489557,0.919956263,0.981501812,0.926658772,,,1.024288996,,,,,0.814776473,1.050124635,1.060604612,,,,,,,,,,,1.393098504,0.919029188,,,,,,0.988071306,,,,,0.879211744,,,0.983463939,,
1798,0.937390624,0.783430578,0.914456987,0.747345382,1.231363261,0.748430259,0.73399264,,,1.440435641,,,,,1.323616892,1.013979065,1.736096765,,,,,,,,,,,0.909025672,1.338043752,,,,,,1.088100205,,,,,0.75251921,,,1.110535322,,
1799,1.171066627,1.027171419,1.322354528,1.38833358,1.90393343,1.189406181,1.207861826,,,1.873862597,,,,,1.465804797,1.442153511,1.179573208,,,,,,,,,,,1.229187603,1.402146849,,,,,,1.190229823,,,,,1.342439616,,,1.098114404,,
1800,1.202232451,1.105678977,1.218178797,1.359977003,1.381024234,1.621664031,1.138184282,,,1.392659813,,,,,2.106582625,1.37974065,1.325893992,,,,,,,,,,,1.283629806,1.404142845,,,,,,1.350239816,,,,,0.872563619,,,0.934758912,,
1801,0.64436709,0.730447656,0.71704427,0.489043792,0.453482166,0.718432501,0.687936885,,,0.61665405,,,,,0.876320874,0.808929385,0.776161823,,,,,,,,,,,0.686983217,0.509568503,,,,,,0.76118357,,,,,0.575574466,,,0.542588319,,
1802,1.094543634,0.901596888,1.224222459,1.039324783,0.861407731,0.695178889,0.702608679,,,1.015529198,,,,,0.503266182,0.79890711,0.913940992,,,,,,,,,,,0.776665608,0.921414198,,,,,,0.819093869,,,,,1.131458239,,,0.870795459,,
1803,1.183567055,1.379911065,1.434894263,1.265518002,1.355199296,1.001037385,1.039125165,,,1.267840777,,,,,1.092748227,0.984857801,1.056917057,,,,,,,,,,,1.175139874,1.395531827,,,,,,1.329605542,,,,,1.138614981,,,1.223871343,,
1804,1.294508292,0.786898582,1.274753228,1.074027365,0.909410905,1.126170104,1.345783637,,,1.154105746,,,,,1.321279818,1.54250535,1.422039694,,,,,,,,,,,1.057444045,1.794294284,,,,,,1.530395771,,,,,1.004548161,,,1.288854285,,
1805,0.751309921,0.601748561,0.629208382,0.646600567,0.674562946,0.816118917,1.04133177,,,0.543046495,,,,,0.619465735,0.793360383,0.766046024,,,,,,,,,,,0.749678217,0.666470825,,,,,,0.541132547,,,,,0.616416161,,,0.379319808,,
1806,0.808199306,0.716957044,0.764160884,0.765720585,0.222392609,0.934607958,0.856123588,,,0.234518879,,,,,0.722652492,0.675203139,0.485664341,,,,,,,,,,,0.760320394,0.509176118,,,,,,0.479693859,,,,,0.511243895,,,0.312609895,,
1807,0.906519509,1.130051683,1.334461196,1.066473137,1.033269871,1.064576147,1.145798213,,,0.919409473,,,,,0.997806079,1.163483817,1.392472663,,,,,,,,,,,0.969002159,1.029501749,,,,,,1.09702375,,,,,1.573837692,,,1.02078839,,
1808,1.060904709,0.841271185,1.195744895,1.030266627,0.870018508,1.097626082,1.282599462,,,0.692680268,,,,,0.924211736,1.308860078,0.723372933,,,,,,,,,,,0.806325642,1.509880837,,,,,,1.392615254,,,,,0.921520908,,,1.108284705,,
1809,1.128616736,1.10308374,1.247898963,0.984975921,0.973784353,1.169176337,1.412005418,,,0.936062812,,,,,0.875870876,0.913201065,1.091534591,,,,,,,,,,,1.170106418,1.081487536,,,,,,1.049831067,,,,,0.991393949,,,0.962534198,,
1810,1.076151413,0.668061588,0.969553055,1.176266483,0.73251742,0.919326226,0.89035321,,,0.647235655,,,,,0.654028865,0.692487114,0.582906318,,,,,,,,,,,0.704940526,0.605316994,,,,,,0.699301869,,,,,0.707238809,,,0.358275473,,
1811,0.871978905,0.905762599,0.745017618,1.084344217,0.820988042,0.535587511,0.80010089,,,0.773076098,,,,,1.102265645,0.966347014,0.77460673,,,,,,,,,,,1.028113268,0.681227172,,,,,,1.063009979,,,,,0.970941237,,,1.074437454,,
1812,0.962454543,1.177991212,1.2901552,1.01268187,0.957790834,1.111712041,1.098282766,,,0.798417881,,,,,0.820540117,1.07748573,1.113846804,,,,,,,,,,,1.255008836,1.262926122,,,,,,1.131400184,,,,,0.785759313,,,1.120075053,,
1813,0.80294372,0.760412452,0.701391292,0.60473969,0.539665684,0.861095549,1.009008858,,,0.546600458,,,,,0.613071434,0.669198694,0.641249984,,,,,,,,,,,0.74876714,0.974622002,,,,,,0.655550566,,,,,0.854384048,,,0.567542497,,
1814,0.950011253,0.756983794,0.54640214,1.035774213,0.716362988,0.699466691,0.865375675,,,0.711437009,,,,,0.66124039,0.716720499,0.530407048,,,,,,,,,,,0.894375241,0.56673789,,,,,,0.676273722,,,,,0.784120661,,,0.610711784,,
1815,1.006234103,1.242031572,1.408491314,1.354256408,1.572825243,1.265998771,1.32126416,,,1.635563861,,,,,1.174408924,1.135437222,0.916230277,,,,,,,,,,,1.171600596,1.209893855,,,,,,0.853745539,,,,,1.106173678,,,1.251856635,,
1816,0.992490102,1.195772785,1.094082739,0.82963118,1.524623212,0.853255989,0.956874303,,,1.288309085,,,,,0.797072095,1.037130246,0.914020763,,,,,,,,,,,1.030000938,1.008613004,,,,,,0.950506676,,,,,0.875811884,,,1.603143748,,
1817,0.771543002,1.095848638,1.131510852,0.449190583,0.772977894,0.721995748,1.164591867,,,0.707848961,,,,1.00930994,0.842861964,0.843327363,0.937382774,,,,,,,,,,,0.778146533,0.709131967,,,,,,0.787023188,,,,,1.279486734,,,1.076530355,,
1818,1.059602426,0.866920031,0.146767137,0.287507585,0.055428882,0.879063003,0.681046545,,,0.112882608,,,,0.054963821,0.762791373,0.821524985,0.838272735,,,,,,,,,,,0.855891426,0.830361115,,,,,,0.5934353,,,,,0.37357613,,,0.057402596,,
1819,0.905831835,0.906162419,0.721705068,1.172598825,0.942321441,1.136323931,1.001679047,,,1.142125441,,,,0.288821856,0.613433597,0.80315487,0.89947798,,,,,,,,,,,0.953288562,0.814400319,,,,,,0.802100261,,,,,0.715442376,,,0.804284945,,
1820,0.763209812,0.791955383,0.803019283,1.087339054,0.600038559,0.757401187,0.755339931,,,0.499134643,,,,0.906039398,0.906939375,0.912620937,0.860164077,,,,,,,,,,,0.805346171,0.807481942,,,,,,1.097558841,,,,,1.032105789,,,0.631146092,,
1821,1.046798001,1.262744919,1.084679345,0.866346669,1.179430438,1.004709524,1.087444218,,,1.244951203,,,,1.554080094,1.000200425,1.203746881,1.239246918,,,,,,,,,,,1.240729108,1.057551755,,,,,,1.099095016,,,,,1.410702088,,,1.063105276,,
1822,0.672556002,0.44448113,-0.005680688,0.228914014,0.108159216,0.87463075,0.547633688,,,0.062067013,,0.835432502,,0.717189392,0.805651496,0.566504035,0.422025299,,,,,,,,,,,0.444728489,0.524652653,,,,,,0.468791144,,,,,0.080266534,,,0.123220496,,
1823,0.629662403,0.679356444,0.56227742,0.813752956,0.682096766,0.643081528,0.668407568,,,0.757911765,,1.06721816,,0.71050987,0.627135496,0.592101231,0.547614215,,,,,,,,,,,0.600341563,0.572485428,,,,,,0.727529579,,,,,0.793183811,,,0.731068041,,
1824,0.713794046,1.055965211,0.902396803,1.131944457,0.82236933,0.812315225,1.110717622,,,0.857646265,,1.133276268,,1.02387855,0.875098113,1.07833838,1.064324158,,,,,,,,,,,1.122697341,1.265137119,,,,,,1.334080408,,,,,1.072393822,,,0.891925501,,
1825,1.076040284,0.903007441,1.221022087,1.200051684,1.073791366,1.20030644,1.170010818,,,1.172216132,,1.519625665,,1.219180199,1.501849687,1.35966084,1.094114002,,,,,,,,,,,1.082150513,1.347305822,,,,,,1.289914825,,,,,1.641828495,,,1.189128982,,
1826,1.426837765,1.309231748,1.270476101,0.904582349,1.697946475,1.471623331,1.452202181,,,1.34880096,,1.206784125,,1.3936255,1.54913159,1.343770315,1.218880046,,,0.601333541,,,,,,,,1.243913753,1.067499268,,,,,,1.250453682,,,,,1.341016979,,,1.43271831,,
1827,0.831928085,0.751098821,0.686636819,0.911703198,0.849282313,0.792173886,0.982927319,,,1.028316685,,0.977839688,,1.211220934,1.148388231,1.11527938,0.682756789,,,0.79819494,,,,,,,,0.687647353,0.845042331,,,,,,0.876343859,,,,,1.105023767,,,0.939667064,,
1828,1.287871184,1.581604494,1.907300386,1.268003196,1.731881587,0.964209141,1.390639084,,,1.773184636,,1.189883528,,1.083566234,2.180552258,1.333402473,1.954246073,,,1.064754121,,,,,,,,1.566700606,1.306679629,,,,,,1.368187593,,,,,1.132240312,,,2.428974643,,
1829,1.221811014,1.023677568,0.810184921,0.713822211,0.77445154,1.027553341,1.122898234,,,0.794778446,,0.46966789,,0.647232236,1.827812327,0.976871607,1.288968733,,,0.838433057,,,,,,,,1.311626377,0.929743554,,,,,,1.046726873,,,,,0.74119056,,,0.610611516,,
1830,0.9828815,1.508413788,1.041853019,1.562254279,1.718746143,1.277616768,1.172697115,,,1.004962554,,1.136888984,,1.294435562,1.006825709,1.242498163,1.108289747,,,1.10368178,,,,,,,,1.437755394,1.030014359,,,,,,1.18932866,,,,,1.026779052,,,1.376922047,,
1831,0.94227737,1.590798968,0.73460578,1.081625214,0.3616605,0.679069495,0.667543703,,,0.592088341,,1.014353219,,1.126019516,0.823061568,1.04581719,0.841258185,,,1.073782538,,,,,,,,0.625229034,0.840349457,,,,,,0.972358083,,,,,0.916916771,,,1.220343456,,
1832,1.34058159,1.080505729,1.170939123,1.457803637,0.786502996,1.099627028,1.458082594,,,1.09672525,,1.106992837,,1.340423847,1.195393638,1.41270005,1.689356567,,,1.286617446,,,,,,,,1.290588664,1.392636126,,,,,,1.038397129,,,,,0.808483137,,,1.660273585,,
1833,1.221414349,1.220236415,1.000339429,0.933464178,0.764194877,1.007831519,1.161627536,,,0.895068402,,0.854426328,,1.113791121,0.990033115,1.185315408,1.491649288,,,1.254536643,,,,,,,,0.980934283,0.910146878,,,,,,1.033583998,,,,,1.070160682,,,1.15339643,,
1834,0.804574785,0.683452068,0.897887611,0.943721034,0.769973689,0.930941948,0.857730338,,,0.712428119,,1.10134448,,1.296253637,0.865227345,0.995478793,1.562216204,,,1.40267232,,,,,,,,1.13384425,0.674406719,,,,,,0.860770132,,,,,0.628136277,,,1.39291195,,
1835,0.813827633,1.49364115,1.10760567,1.297930809,1.673160001,1.060294606,1.259685142,,,1.621608863,,0.898831422,,0.85907358,1.404856671,1.165710832,1.357597558,,,0.962891037,,,,,,,,1.610693769,1.624771413,1.245840422,,,,,1.20259933,,,,,1.386383194,,,0.996090743,,
1836,1.224134525,1.251234796,1.038477665,1.229931388,0.856245809,0.800230268,1.054985118,,,1.25706829,,0.54790947,,0.721657551,1.135070411,0.946341132,0.463558578,,,1.363379271,,,,,,,,0.948982625,1.115609968,1.014375519,,,,,0.906081385,,,,,1.227359624,,,0.887285634,,
1837,0.908142679,1.059443997,1.079033722,0.99511436,0.974672135,1.23808352,1.055236728,,,1.103355944,,0.524933561,,0.941036065,0.957004077,1.165002082,1.199644268,,,0.79308724,,,,,,,,0.87727316,0.91370687,1.23340262,,,,,1.23589561,,,,,1.526524031,,,1.039687441,,
1838,0.752615358,0.927654371,1.250261295,0.986927976,1.270231196,1.173245029,1.032396034,,,1.599101993,,1.354400613,,1.4614921,1.254406693,1.334952855,0.916933633,,,1.661642242,,,,,,,,1.037964566,0.93922313,1.122227472,,,,,1.44339444,,,,,0.887718463,,,0.65461302,,
1839,1.447660424,1.705725471,1.573132668,1.612832036,1.541482247,1.197752741,1.381392517,,,1.535478726,,1.240719282,,1.245731252,2.432851643,1.180795083,1.598834492,,,2.357777768,,,,,,,,1.890950309,1.585351259,1.354968329,,,,,1.481719293,,,,,1.54541273,,,1.52843104,,
1840,1.127933488,1.206423593,1.175524816,2.100858765,2.408864354,1.44624837,1.463877771,,,2.013038208,,1.116800165,,1.162317268,2.17542072,1.728262025,1.651744368,,,1.255073108,,,,,,,,1.448214601,1.772637997,1.423686956,,1.091286067,,,1.313475978,,,,,1.813870059,,,1.916096367,,
1841,1.00029055,0.848151723,1.27804636,1.143353412,1.021172473,0.868964793,0.968031772,,,1.014174139,,1.025636005,,1.229908318,1.073587354,1.170586372,1.15888483,,,1.018182906,,,,,,,,1.34841998,1.451470634,1.129078245,,0.968715616,1.092099443,,1.034798779,,,,,1.133818978,,,1.259264303,,
1842,0.689654768,0.613207934,0.537597379,0.624876989,-0.055637947,0.811817588,0.659043092,0.440128717,,0.194507095,,0.097088142,,0.701674941,-0.029271228,0.727858053,0.621377061,,,-0.024657643,,,,,,,,0.233953912,0.4912522,0.434954533,,0.410546014,0.463885545,,0.470443244,,,,,0.869867381,,,0.549864164,,
1843,0.899555678,0.952137622,1.196871234,1.030902754,0.989127277,1.378050346,1.007367338,1.36615065,,0.846166427,,0.671784061,,0.988644801,0.841828538,0.922151873,0.99327923,,,0.611391444,,,,,,,,0.746940446,1.058519154,0.674648438,,1.100763634,1.028381422,,0.88101681,,,,,1.229448492,,,0.915676812,,
1844,1.165022322,1.144545501,1.450617943,1.057634184,0.854094633,1.103580411,0.922304154,0.663576619,,0.754535298,1.173185781,1.412328782,,1.582957614,0.80179858,0.839239615,1.101896472,,,1.920356904,,,,,,,,0.921772816,1.248198133,1.117690003,,1.043413407,1.122222925,,0.83339619,,,,,1.186281531,,,1.024351437,,
1845,0.953390086,0.931046816,0.786588183,1.078111216,0.943846356,1.048685856,1.252557452,0.668736715,,0.974854982,0.864075335,0.735165544,,0.673085637,0.70637006,0.833009133,0.927664461,,,0.46391529,,,,,,,,0.988181951,0.860047429,0.82583853,,0.971667015,1.025440609,,0.948710811,,,,,0.680826289,,,1.048167902,,
1846,0.853938268,1.036294272,0.874755091,1.052504207,0.89780203,0.792280479,0.934692343,0.853355013,,0.817216455,0.985386077,1.100160312,,1.129986426,0.77515132,0.96180478,0.661825749,,,0.981489785,,,,,,,,0.786931288,0.868879444,0.878150188,,0.961601742,0.910270886,,0.802685053,,,,,0.565086835,,,0.868710411,,
1847,0.482175338,0.487813667,0.202669248,0.105294057,0.063302625,0.479476483,0.392018025,0.425316599,,0.095344932,0.345430033,0.055797047,,0.322662235,0.514644334,0.322671772,0.235089002,,,0.19605746,,,,,,,,0.275852913,0.288421255,0.333739126,,0.514750974,0.659183629,,0.432477405,,,,,0.367744367,,,0.509050633,,
1848,0.960195735,1.073915996,1.06037694,0.906393711,0.89486867,0.981773141,0.806564543,0.797077062,,0.947546961,1.134725136,0.935318013,,0.895269584,0.79199111,0.806037759,0.74727309,,,0.643518574,,,,,,,,0.873193314,1.077804999,0.649594975,,0.916969692,0.937310377,,0.843863644,,,,,0.78976079,,,0.824689139,,
1849,0.977912924,0.826735283,1.339878918,1.353851307,1.679577004,0.8589761,1.178770124,1.226676586,,1.473151165,1.271153035,1.092705199,,1.397453053,0.802175939,1.091370264,1.042534597,,,1.15354767,,,,,,,,0.885762299,1.037788546,1.189827903,,1.088408893,1.182437245,,1.428211182,,,,,0.983885207,,,0.789674622,,
1850,0.980536413,0.886390143,0.992873494,0.803151224,1.038729855,0.949412509,0.857995623,0.884320092,,0.827819587,0.818418865,0.882624087,,1.085238232,0.669222439,1.025056695,0.878806226,,,1.001780399,1.229526669,,,,,,,0.905951386,0.900374723,1.146637408,,1.082738357,0.811060819,,1.080654773,,,,,,,,0.424274327,,
1851,0.523169635,0.548173474,0.684049863,0.584730556,0.413736149,0.841589602,0.380742456,0.498793008,,0.339511932,0.409299631,0.290740027,,0.312103451,0.349559288,0.712675529,0.648276186,,,0.397882517,0.914930473,,,,,,,0.686126261,0.808613179,0.574119708,,0.532825236,0.665595421,,0.702915547,,,,,,,,1.378437843,,
1852,1.544505511,1.559108499,1.273423282,1.82190151,1.863510896,1.260121838,1.084391109,1.495506279,,1.742916276,1.482299211,1.38386001,,1.478966802,1.435428801,1.150586071,0.981281527,,,1.649780568,2.594757724,,,,,,,1.268981688,1.628143613,0.919862951,,1.206827488,1.227131801,,1.607726643,,,,,,,,,,
1853,1.199603898,0.678423172,0.927673782,1.21089135,1.185183209,1.159557826,1.010771758,0.655791947,,1.126386033,1.200296346,1.192827369,,1.162049467,0.842697566,1.178015825,0.861626227,,,0.925002464,0.002652921,,,,,,,1.21948129,1.115035556,1.098940325,,1.043549466,1.00229967,,1.26847819,,,,,,,,,,
1854,1.370949827,1.006676746,1.319357401,1.165505457,1.323721974,0.882485254,0.891632334,1.096266676,,1.307999285,1.179293179,1.411785522,,1.345512654,1.046416442,1.156718619,1.234920797,,,1.45412689,1.103960621,,,,,,,1.116582178,0.728422487,1.207431614,,1.166923713,1.353313994,,1.076944346,,,,,,,,,,
1855,1.199494129,0.951624493,1.305963,0.645976876,1.056747471,0.901770601,0.921017944,1.278155281,,1.071373527,1.452137069,0.895208672,1.313796451,1.124897516,1.22838972,0.947158737,1.047062542,,,0.946865711,1.24213797,,,,,,,1.309395503,1.182999298,1.150684623,,1.027890298,1.310797661,,0.916028744,,,,,,,,,,
1856,1.388984435,1.566709935,1.545141329,0.968016386,1.319464929,1.18593327,0.847468954,0.920873344,,1.08612575,1.223063779,1.072211726,1.177717896,0.995056894,0.958304958,1.013181645,0.834974609,,,0.738378463,1.496683367,,,,,,,1.215282946,1.030203443,1.197438927,,0.52589043,0.328788314,,0.933842786,,,,,,,,,,
1857,1.23061059,1.185620507,1.219919108,1.065127832,0.685519411,1.433477015,1.188114846,0.593743386,,0.659291037,0.807752949,0.863603136,0.537711219,0.531195806,0.831095643,1.072472581,0.796568439,,,0.673117031,0.253169345,,,,,,,1.148127565,1.03342322,0.892992858,,1.314602668,1.268877534,,0.860790452,,,,,,,,,,
1858,1.314171014,0.955023326,1.268157061,1.911583352,1.380946997,1.41933202,1.256606714,1.220692379,,1.551354686,1.303443236,1.251389545,0.897664994,0.811803369,1.106437899,1.138423069,0.837981318,,,1.404981987,1.213635074,,,,,,,1.094234971,0.939151523,0.964314521,,1.237783384,1.221208424,,1.14286408,,,,,,,,,,
1859,0.367395053,0.70872005,1.134718001,0.657390378,0.868119766,0.408833046,0.912763789,1.113148292,,1.011409016,1.104279153,0.66510245,0.533006442,0.706096643,0.464551425,0.663855868,0.784401347,,,0.535662365,0.22907146,,,,,,,0.406788828,0.516331095,0.794414828,,0.80418621,0.717031021,,0.778497517,,,,,,,,,,
1860,1.135707505,0.916753852,1.266665517,0.380903958,1.40448095,0.990083652,0.786571263,0.818895384,,1.428771063,0.966682549,1.075192364,1.170593729,0.827266794,0.753891442,0.557692032,0.804104106,,,0.630036612,0.334638128,,,,,,,0.808825322,0.823821052,0.64496734,,1.147415749,1.305702641,,0.804140906,,,,,,,,,,
1861,0.520630921,0.241132076,0.525411536,0.630607952,0.254115379,0.543058662,0.582512897,0.208584,,0.230360231,0.294367982,0.289624379,0.304001269,0.354263399,0.290010037,0.219798907,0.360105646,,,0.358088977,0.197676304,,,,,,,0.24904679,0.263700315,0.183136525,,0.328041398,0.268469978,,0.453946466,,,,,,,,,,
1862,0.919701949,0.73029965,1.1851551,0.741760157,1.137431628,1.114271965,0.813804558,0.950295053,,1.08884551,0.61369692,0.958007676,1.016290665,0.964946591,0.780128143,0.818613598,0.984483382,,,1.064865726,0.546718707,,,,,,,0.855585338,0.92987792,0.714347764,,1.229557174,1.094370775,,1.077555741,,,,,,,,,,
1863,0.87764224,0.8901989,1.412687496,0.46194448,0.857116354,0.805848923,0.810475424,0.802999505,,1.102110461,0.866427093,1.502524669,1.316638276,1.049615094,0.950861054,0.944012905,0.894597908,,,1.04092924,0.821022932,,,,,,,0.860937987,0.984303343,0.890523395,,1.216622972,1.03468459,,1.068897263,,,,,,,,,,
1864,1.205339355,0.741750371,0.664953676,0.547663433,0.613956087,0.825923151,0.971521222,0.456898132,,0.625580734,1.082063794,0.975642217,0.626676623,0.705187126,0.573775753,0.691017044,0.726582748,,,0.184577474,0.620213179,,,,,,,0.606650073,0.595465901,0.836549437,,0.599389612,0.862455461,,0.73816057,,,,,,,,,,
1865,0.805377143,0.780366243,0.84562197,0.684320584,0.628578175,0.879883977,0.868382431,0.857405359,,0.599171624,1.004401698,0.722043465,0.767389516,1.009048572,0.609534549,0.562118816,0.89820709,,,1.485551752,0.709751667,,,,,,,0.681450779,0.680990798,0.905302583,,1.150396936,0.810299318,,1.171853599,,,,,,,,,,
1866,0.915583836,1.002634134,1.249275341,0.936480713,1.097680961,1.052472839,0.846974856,1.188831751,,1.287667682,1.140356141,1.195637974,1.226636836,1.034814801,0.801640284,1.085339408,0.846279196,,,1.75736448,1.292288457,,,,,,,0.976179706,0.96098409,1.127215702,,1.514268936,1.429171103,,1.435216451,,,,,,,,,,
1867,1.262998052,1.069971422,1.147602501,0.922350379,1.10535542,0.768198415,1.01965775,1.02082311,,1.011789727,1.21905527,1.289864051,1.037085444,1.154310579,0.808523384,0.897127089,1.091584849,,,1.687508703,1.138003108,,,,,,,1.101165908,0.994032796,1.574098976,,0.659101793,0.977248156,,0.858767412,,,,,,,,,,
1868,0.689657693,1.131624434,1.427945148,1.160151331,1.236377061,1.048179338,1.077069418,1.687223573,,1.411817993,1.322846038,1.430453885,1.16878188,1.268760619,1.086928503,1.180610169,1.109007559,,,1.783561118,1.194827638,,,,,,,1.10417637,0.995828035,1.488235916,,1.1644986,1.290817191,,1.011332084,,,,,,,,,,
1869,1.147010664,1.014941322,1.604588329,0.85656903,1.495858928,1.383632341,0.963277228,1.382599887,,1.376692801,1.116664277,0.964016642,1.095793201,1.775035899,1.224187567,1.085330769,1.265627737,,,1.822112279,0.921051177,,,,,,,0.969473187,0.977704024,1.406683287,,0.538178889,0.708299589,,1.132973788,,,,,,,,,,
1870,1.059498943,1.219027833,0.369975873,1.001318522,0.826978515,1.021569175,0.893079988,0.785151179,,0.832490016,0.876281503,0.900134692,0.858625567,0.862328718,1.309364906,1.115242112,0.937464673,,,0.562214704,0.305316721,,,,,,,1.320005178,0.854988158,0.865511023,,1.021514253,1.053832266,,1.054972909,,,,,,,,,,
1871,0.990029034,1.124006015,0.783895001,0.873368082,1.033218008,0.828089172,1.12392809,0.903517954,,0.857480559,0.920105442,1.099900194,1.198243461,0.836572156,0.806494652,0.946054292,1.043080645,,,0.61313516,0.789846784,,,,,,,1.28401072,0.798253276,1.095709534,,0.915870493,0.989252131,,1.365843917,,,,,,,,,,
1872,0.854727237,0.883143692,1.103693715,1.126105436,1.266493055,1.324197288,0.924809168,1.790885993,,1.320901409,0.832682437,1.779152656,1.578274073,1.087915069,1.498316184,1.405066873,1.168581075,,,1.520958376,1.527517583,,,,,,,1.212691946,1.249412407,1.419498045,,1.118784882,1.259071316,,1.237363709,,,,,,,,,,
1873,0.979502386,1.466168037,0.847135062,0.837167132,0.843914958,1.251986421,1.042229174,0.808736195,,0.715164031,1.146034048,0.895527043,1.026069504,1.01968644,0.672876512,1.095126136,1.242404151,,,0.449582735,1.00937019,,,,,,,0.976381234,1.004001736,1.15237846,,1.256407774,0.779657625,,0.952990825,,,,,,,,,,
1874,0.902965989,1.382110476,0.783106441,1.155603032,0.992677507,0.853466731,0.929211298,1.193270876,1.041711812,0.855806549,0.915180246,1.102689374,0.770581243,0.973418499,1.147346387,0.916244257,0.968956446,,,0.655468171,0.770285457,,,,,,,0.640835025,0.662685093,1.089190313,,0.938728849,1.075514763,,0.830735029,,,,,,,,,,
