"PlotID","Site","Year","Release.Minor","Release.Major","n.Minor","n.Major","n.Plot","p.Minor","p.Major","time.Minor","time.Major","peak.Minor.mag","peak.Major.mag","peak.Minor.ext","peak.Major.ext"
"VUF0","VUF",1989,0,0,0,0,385,0,0,25,27,1.71449870532943,1.56009367123457,0.277044854881267,0.0531914893617021
"VUF1","VUF",1989,0.738071540329252,0,6,0,461,0.0130151843817787,0,21,20,1.71415629633052,2.44197675696443,0.313253012048193,0.165071770334928
"VLF0","VLF",1990,0.29682238513117,0,2,0,451,0.00443458980044346,0,14,147,1.18783513639128,0,0.0354767184035477,0
"VLF1","VLF",1990,0,0,0,0,495,0,0,17,147,0.289718023257258,0,0.00404040404040404,0
"VUF0","VUF",1990,0,0,0,0,385,0,0,26,28,1.71449870532943,1.56009367123457,0.277044854881267,0.0531914893617021
"VUF1","VUF",1990,0.580770136888188,0,4,0,462,0.00865800865800866,0,22,21,1.71415629633052,2.44197675696443,0.313253012048193,0.165071770334928
"VLF0","VLF",1991,0.140882892323815,0,1,0,451,0.00221729490022173,0,15,148,1.18783513639128,0,0.0354767184035477,0
"VLF1","VLF",1991,0,0,0,0,495,0,0,18,148,0.289718023257258,0,0.00404040404040404,0
"VUF0","VUF",1991,0,0,0,0,385,0,0,27,29,1.71449870532943,1.56009367123457,0.277044854881267,0.0531914893617021
"VUF1","VUF",1991,0.426923983042035,0,3,0,462,0.00649350649350649,0,23,22,1.71415629633052,2.44197675696443,0.313253012048193,0.165071770334928
"VLF0","VLF",1992,0,0,0,0,451,0,0,16,149,1.18783513639128,0,0.0354767184035477,0
"VLF1","VLF",1992,0,0,0,0,495,0,0,19,149,0.289718023257258,0,0.00404040404040404,0
"VUF0","VUF",1992,0,0,0,0,385,0,0,28,30,1.71449870532943,1.56009367123457,0.277044854881267,0.0531914893617021
"VUF1","VUF",1992,0.426923983042035,0,3,0,462,0.00649350649350649,0,24,23,1.71415629633052,2.44197675696443,0.313253012048193,0.165071770334928
"VLF0","VLF",1993,0,0,0,0,451,0,0,17,150,1.18783513639128,0,0.0354767184035477,0
"VLF1","VLF",1993,0,0,0,0,494,0,0,20,150,0.289718023257258,0,0.00404040404040404,0
"VUF0","VUF",1993,0,0,0,0,385,0,0,29,31,1.71449870532943,1.56009367123457,0.277044854881267,0.0531914893617021
"VUF1","VUF",1993,0.426923983042035,0,3,0,462,0.00649350649350649,0,25,24,1.71415629633052,2.44197675696443,0.313253012048193,0.165071770334928
"VLF0","VLF",1994,0,0,0,0,451,0,0,18,151,1.18783513639128,0,0.0354767184035477,0
"VLF1","VLF",1994,0,0,0,0,493,0,0,21,151,0.289718023257258,0,0.00404040404040404,0
"VUF0","VUF",1994,0,0,0,0,385,0,0,30,32,1.71449870532943,1.56009367123457,0.277044854881267,0.0531914893617021
"VUF1","VUF",1994,0.426923983042035,0,3,0,462,0.00649350649350649,0,26,25,1.71415629633052,2.44197675696443,0.313253012048193,0.165071770334928
"VLF0","VLF",1995,0,0,0,0,451,0,0,19,152,1.18783513639128,0,0.0354767184035477,0
"VLF1","VLF",1995,0,0,0,0,492,0,0,22,152,0.289718023257258,0,0.00404040404040404,0
"VUF0","VUF",1995,0,0,0,0,385,0,0,31,33,1.71449870532943,1.56009367123457,0.277044854881267,0.0531914893617021
"VUF1","VUF",1995,0.426923983042035,0,3,0,462,0.00649350649350649,0,27,26,1.71415629633052,2.44197675696443,0.313253012048193,0.165071770334928
"VLF0","VLF",1996,0,0,0,0,451,0,0,20,153,1.18783513639128,0,0.0354767184035477,0
"VLF1","VLF",1996,0,0,0,0,491,0,0,23,153,0.289718023257258,0,0.00404040404040404,0
"VUF0","VUF",1996,0,0,0,0,385,0,0,32,34,1.71449870532943,1.56009367123457,0.277044854881267,0.0531914893617021
"VUF1","VUF",1996,0.280744128103931,0,2,0,461,0.00433839479392625,0,28,27,1.71415629633052,2.44197675696443,0.313253012048193,0.165071770334928
"VLF0","VLF",1997,0,0,0,0,450,0,0,21,154,1.18783513639128,0,0.0354767184035477,0
"VLF1","VLF",1997,0.149682875264271,0,1,0,490,0.00204081632653061,0,0,154,0.149682875264271,0,0.00204081632653061,0
"VUF0","VUF",1997,0,0,0,0,385,0,0,33,35,1.71449870532943,1.56009367123457,0.277044854881267,0.0531914893617021
"VUF1","VUF",1997,0.13892920078781,0,1,0,459,0.00217864923747277,0,29,28,1.71415629633052,2.44197675696443,0.313253012048193,0.165071770334928
"VLF0","VLF",1998,0,0,0,0,449,0,0,22,155,1.18783513639128,0,0.0354767184035477,0
"VLF1","VLF",1998,0.149682875264271,0,1,0,489,0.00204498977505112,0,0,155,0.149682875264271,0,0.00204498977505112,0
"VUF0","VUF",1998,0,0,0,0,385,0,0,34,36,1.71449870532943,1.56009367123457,0.277044854881267,0.0531914893617021
"VUF1","VUF",1998,0,0,0,0,457,0,0,30,29,1.71415629633052,2.44197675696443,0.313253012048193,0.165071770334928
"VLF0","VLF",1999,0,0,0,0,448,0,0,23,156,1.18783513639128,0,0.0354767184035477,0
"VLF1","VLF",1999,0.149682875264271,0,1,0,488,0.00204918032786885,0,0,156,0.149682875264271,0,0.00204918032786885,0
"VUF0","VUF",1999,0,0,0,0,385,0,0,35,37,1.71449870532943,1.56009367123457,0.277044854881267,0.0531914893617021
"VUF1","VUF",1999,0,0,0,0,455,0,0,31,30,1.71415629633052,2.44197675696443,0.313253012048193,0.165071770334928
"VLF0","VLF",2000,0,0,0,0,447,0,0,24,157,1.18783513639128,0,0.0354767184035477,0
"VLF1","VLF",2000,0.149682875264271,0,1,0,487,0.00205338809034908,0,0,157,0.149682875264271,0,0.00205338809034908,0
"VUF0","VUF",2000,0,0,0,0,383,0,0,36,38,1.71449870532943,1.56009367123457,0.277044854881267,0.0531914893617021
"VUF1","VUF",2000,0,0,0,0,453,0,0,32,31,1.71415629633052,2.44197675696443,0.313253012048193,0.165071770334928
"VLF0","VLF",2001,0,0,0,0,444,0,0,25,158,1.18783513639128,0,0.0354767184035477,0
"VLF1","VLF",2001,0.149682875264271,0,1,0,486,0.00205761316872428,0,0,158,0.149682875264271,0,0.00205761316872428,0
"VUF0","VUF",2001,0,0,0,0,375,0,0,37,39,1.71449870532943,1.56009367123457,0.277044854881267,0.0531914893617021
"VUF1","VUF",2001,0,0,0,0,449,0,0,33,32,1.71415629633052,2.44197675696443,0.313253012048193,0.165071770334928
"VLF0","VLF",2002,0,0,0,0,441,0,0,26,159,1.18783513639128,0,0.0354767184035477,0
"VLF1","VLF",2002,0.149682875264271,0,1,0,483,0.0020703933747412,0,0,159,0.149682875264271,0,0.0020703933747412,0
"VUF0","VUF",2002,0,0,0,0,364,0,0,38,40,1.71449870532943,1.56009367123457,0.277044854881267,0.0531914893617021
"VUF1","VUF",2002,0,0,0,0,442,0,0,34,33,1.71415629633052,2.44197675696443,0.313253012048193,0.165071770334928
"VLF0","VLF",2003,0,0,0,0,437,0,0,27,160,1.18783513639128,0,0.0354767184035477,0
"VLF1","VLF",2003,0.149682875264271,0,1,0,476,0.00210084033613445,0,0,160,0.149682875264271,0,0.00210084033613445,0
"VUF0","VUF",2003,0,0,0,0,351,0,0,39,41,1.71449870532943,1.56009367123457,0.277044854881267,0.0531914893617021
"VUF1","VUF",2003,0,0,0,0,427,0,0,35,34,1.71415629633052,2.44197675696443,0.313253012048193,0.165071770334928
"VLF0","VLF",2004,0,0,0,0,432,0,0,28,161,1.18783513639128,0,0.0354767184035477,0
"VLF1","VLF",2004,0.149682875264271,0,1,0,470,0.00212765957446809,0,0,161,0.149682875264271,0,0.00212765957446809,0
"VUF0","VUF",2004,0,0,0,0,333,0,0,40,42,1.71449870532943,1.56009367123457,0.277044854881267,0.0531914893617021
"VUF1","VUF",2004,0,0,0,0,407,0,0,36,35,1.71415629633052,2.44197675696443,0.313253012048193,0.165071770334928
"VLF0","VLF",2005,0,0,0,0,427,0,0,29,162,1.18783513639128,0,0.0354767184035477,0
"VLF1","VLF",2005,0.149682875264271,0,1,0,464,0.0021551724137931,0,0,162,0.149682875264271,0,0.0021551724137931,0
"VUF0","VUF",2005,0,0,0,0,310,0,0,41,43,1.71449870532943,1.56009367123457,0.277044854881267,0.0531914893617021
"VUF1","VUF",2005,0,0,0,0,382,0,0,37,36,1.71415629633052,2.44197675696443,0.313253012048193,0.165071770334928
"VLF0","VLF",2006,0,0,0,0,422,0,0,30,163,1.18783513639128,0,0.0354767184035477,0
"VLF1","VLF",2006,0.149682875264271,0,1,0,458,0.00218340611353712,0,0,163,0.149682875264271,0,0.00218340611353712,0
"VUF0","VUF",2006,0,0,0,0,287,0,0,42,44,1.71449870532943,1.56009367123457,0.277044854881267,0.0531914893617021
"VUF1","VUF",2006,0,0,0,0,353,0,0,38,37,1.71415629633052,2.44197675696443,0.313253012048193,0.165071770334928
"VLF0","VLF",2007,0,0,0,0,381,0,0,31,164,1.18783513639128,0,0.0354767184035477,0
"VLF1","VLF",2007,0.149682875264271,0,1,0,414,0.00241545893719807,0,0,164,0.149682875264271,0,0.00241545893719807,0
"VUF0","VUF",2007,0,0,0,0,252,0,0,43,45,1.71449870532943,1.56009367123457,0.277044854881267,0.0531914893617021
"VUF1","VUF",2007,0,0,0,0,312,0,0,39,38,1.71415629633052,2.44197675696443,0.313253012048193,0.165071770334928
"VLF0","VLF",2008,0,0,0,0,341,0,0,32,165,1.18783513639128,0,0.0354767184035477,0
"VLF1","VLF",2008,0,0,0,0,370,0,0,1,165,0.149682875264271,0,0.00241545893719807,0
"VUF0","VUF",2008,0,0,0,0,217,0,0,44,46,1.71449870532943,1.56009367123457,0.277044854881267,0.0531914893617021
"VUF1","VUF",2008,0,0,0,0,272,0,0,40,39,1.71415629633052,2.44197675696443,0.313253012048193,0.165071770334928
"VLF0","VLF",2009,0,0,0,0,301,0,0,33,166,1.18783513639128,0,0.0354767184035477,0
"VLF1","VLF",2009,0,0,0,0,326,0,0,2,166,0.149682875264271,0,0.00241545893719807,0
"VUF0","VUF",2009,0,0,0,0,182,0,0,45,47,1.71449870532943,1.56009367123457,0.277044854881267,0.0531914893617021
"VUF1","VUF",2009,0,0,0,0,232,0,0,41,40,1.71415629633052,2.44197675696443,0.313253012048193,0.165071770334928
"VLF0","VLF",2010,0,0,0,0,261,0,0,34,167,1.18783513639128,0,0.0354767184035477,0
"VLF1","VLF",2010,0,0,0,0,282,0,0,3,167,0.149682875264271,0,0.00241545893719807,0
"VUF0","VUF",2010,0,0,0,0,147,0,0,46,48,1.71449870532943,1.56009367123457,0.277044854881267,0.0531914893617021
"VUF1","VUF",2010,0,0,0,0,192,0,0,42,41,1.71415629633052,2.44197675696443,0.313253012048193,0.165071770334928
"VLF0","VLF",2011,0,0,0,0,221,0,0,35,168,1.18783513639128,0,0.0354767184035477,0
"VLF1","VLF",2011,0,0,0,0,238,0,0,4,168,0.149682875264271,0,0.00241545893719807,0
"VUF0","VUF",2011,0,0,0,0,114,0,0,47,49,1.71449870532943,1.56009367123457,0.277044854881267,0.0531914893617021
"VUF1","VUF",2011,0,0,0,0,152,0,0,43,42,1.71415629633052,2.44197675696443,0.313253012048193,0.165071770334928
"VLF0","VLF",2012,0,0,0,0,183,0,0,36,169,1.18783513639128,0,0.0354767184035477,0
"VLF1","VLF",2012,0,0,0,0,194,0,0,5,169,0.149682875264271,0,0.00241545893719807,0
"VUF0","VUF",2012,0,0,0,0,87,0,0,48,50,1.71449870532943,1.56009367123457,0.277044854881267,0.0531914893617021
"VUF1","VUF",2012,0,0,0,0,114,0,0,44,43,1.71415629633052,2.44197675696443,0.313253012048193,0.165071770334928
"VLF0","VLF",2013,0,0,0,0,145,0,0,37,170,1.18783513639128,0,0.0354767184035477,0
"VLF1","VLF",2013,0,0,0,0,152,0,0,6,170,0.149682875264271,0,0.00241545893719807,0
"VUF0","VUF",2013,0,0,0,0,63,0,0,49,51,1.71449870532943,1.56009367123457,0.277044854881267,0.0531914893617021
"VUF1","VUF",2013,0,0,0,0,79,0,0,45,44,1.71415629633052,2.44197675696443,0.313253012048193,0.165071770334928
"VLF0","VLF",2014,0,0,0,0,108,0,0,38,171,1.18783513639128,0,0.0354767184035477,0
"VLF1","VLF",2014,0,0,0,0,114,0,0,7,171,0.149682875264271,0,0.00241545893719807,0
"VUF0","VUF",2014,0,0,0,0,41,0,0,50,52,1.71449870532943,1.56009367123457,0.277044854881267,0.0531914893617021
"VUF1","VUF",2014,0,0,0,0,52,0,0,46,45,1.71415629633052,2.44197675696443,0.313253012048193,0.165071770334928
