"Site.Name","Year","pJan","pFeb","pMar","pApr","pMay","pJun","pJul","pAug","pSep","pOct","pNov","pDec","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
"Harvard Forest (Tower Plot 1)","1929",0.633226442139704,0.297932922837498,4.13283803522412,10.9114930297161,17.3436002185014,21.2173340692102,26.5264987784855,25.8526929182765,19.0714310232079,16.0971646439194,7.50552266940308,3.37223154063825,-1.35244877197814,0.669778687045935,6.97208298390999,11.4915849622752,19.8372397648944,24.9417870170909,27.3488072167489,24.9302194808232,22.6503028961041,13.9435028230068,7.35759155551334,-0.0760881244240562
"Harvard Forest (Tower Plot 1)","1930",-1.35244877197814,0.669778687045935,6.97208298390999,11.4915849622752,19.8372397648944,24.9417870170909,27.3488072167489,24.9302194808232,22.6503028961041,13.9435028230068,7.35759155551334,-0.0760881244240562,-0.245847489972435,2.96304713147195,5.25354112124782,12.8177380382989,20.7739549361588,26.8964265208773,26.5632268365291,25.0123629063358,23.5400612393436,14.7409170180355,8.02733119573547,0.78866165637724
"Harvard Forest (Tower Plot 1)","1931",-0.245847489972435,2.96304713147195,5.25354112124782,12.8177380382989,20.7739549361588,26.8964265208773,26.5632268365291,25.0123629063358,23.5400612393436,14.7409170180355,8.02733119573547,0.78866165637724,-0.353594356134902,1.10680205630779,5.47405829409141,14.0061472331268,20.4215422146496,24.6497154800781,27.475685332932,25.4346570983135,23.0696175247408,17.0819293851438,10.5618785679885,3.20322351903675
"Harvard Forest (Tower Plot 1)","1932",-0.353594356134902,1.10680205630779,5.47405829409141,14.0061472331268,20.4215422146496,24.6497154800781,27.475685332932,25.4346570983135,23.0696175247408,17.0819293851438,10.5618785679885,3.20322351903675,4.09150803454693,0.667990813532164,3.01656944731153,11.7267291045982,21.1236465331431,24.3398548532248,26.0892440012107,26.9879796774975,22.093406166169,15.0290253200049,6.80821606422909,3.22677865489532
"Harvard Forest (Tower Plot 1)","1933",4.09150803454693,0.667990813532164,3.01656944731153,11.7267291045982,21.1236465331431,24.3398548532248,26.0892440012107,26.9879796774975,22.093406166169,15.0290253200049,6.80821606422909,3.22677865489532,3.95468430663533,2.49983063436991,2.79723456067158,11.4359065233198,21.9116132845137,26.1382682283947,27.5842236131432,25.3809529040023,21.5635537233867,14.5012089101124,5.10901125709833,-1.31569747837495
"Harvard Forest (Tower Plot 1)","1934",3.95468430663533,2.49983063436991,2.79723456067158,11.4359065233198,21.9116132845137,26.1382682283947,27.5842236131432,25.3809529040023,21.5635537233867,14.5012089101124,5.10901125709833,-1.31569747837495,0.129472209103445,-4.41249200785243,5.11440616614154,13.8545537387846,21.8855363631393,25.3945924745041,28.1127497933091,24.3469648964259,21.6514653049969,12.9676796620321,8.99054838481623,-0.104571657082262
"Harvard Forest (Tower Plot 1)","1935",0.129472209103445,-4.41249200785243,5.11440616614154,13.8545537387846,21.8855363631393,25.3945924745041,28.1127497933091,24.3469648964259,21.6514653049969,12.9676796620321,8.99054838481623,-0.104571657082262,-2.73551750391733,0.648040461038754,6.919917030614,12.0018949434638,18.4155369405319,23.5304019710108,27.6448920992522,26.5248217842084,20.2159374201044,16.3875879338806,9.34073272936549,-1.51732589757054
"Harvard Forest (Tower Plot 1)","1936",-2.73551750391733,0.648040461038754,6.919917030614,12.0018949434638,18.4155369405319,23.5304019710108,27.6448920992522,26.5248217842084,20.2159374201044,16.3875879338806,9.34073272936549,-1.51732589757054,-1.49792141243957,-2.94502609171307,8.74012201590111,10.5155953292186,22.5613244043318,24.5035805815145,27.1573118219717,26.3947465541049,21.7643327597294,15.2988458798593,5.93888399339268,2.82967705441118
"Harvard Forest (Tower Plot 1)","1937",-1.49792141243957,-2.94502609171307,8.74012201590111,10.5155953292186,22.5613244043318,24.5035805815145,27.1573118219717,26.3947465541049,21.7643327597294,15.2988458798593,5.93888399339268,2.82967705441118,3.52146779457967,2.58391535621985,2.72684147425251,11.4799309537963,20.6625726875408,24.274719578528,27.478383963185,27.7479623309685,20.9629065545451,14.089470541163,7.96697831009067,0.49769813961203
"Harvard Forest (Tower Plot 1)","1938",3.52146779457967,2.58391535621985,2.72684147425251,11.4799309537963,20.6625726875408,24.274719578528,27.478383963185,27.7479623309685,20.9629065545451,14.089470541163,7.96697831009067,0.49769813961203,-0.889235278795034,2.17197675591761,7.34653149239326,14.8488998112961,18.3929054704403,24.841635144592,25.8674792064086,27.3019537191243,20.1436640730893,17.4365143171602,9.39424205176261,1.34213272695943
"Harvard Forest (Tower Plot 1)","1939",-0.889235278795034,2.17197675591761,7.34653149239326,14.8488998112961,18.3929054704403,24.841635144592,25.8674792064086,27.3019537191243,20.1436640730893,17.4365143171602,9.39424205176261,1.34213272695943,-0.690453224535905,2.07600685936436,2.50915539090091,9.48239061235317,20.6922471112412,24.5571432263741,27.0762409272614,27.4683908212741,21.5446794918579,14.9630023272605,6.49609337816665,1.36814449353994
"Harvard Forest (Tower Plot 1)","1940",-0.690453224535905,2.07600685936436,2.50915539090091,9.48239061235317,20.6922471112412,24.5571432263741,27.0762409272614,27.4683908212741,21.5446794918579,14.9630023272605,6.49609337816665,1.36814449353994,-4.23705397156244,0.221034697115302,1.70790010144203,9.42533178916694,18.299303930723,22.6077551383843,26.5077909644122,25.0153767681863,20.7236639967954,13.3646516477978,6.94030672126017,1.59448470950318
"Harvard Forest (Tower Plot 1)","1941",-4.23705397156244,0.221034697115302,1.70790010144203,9.42533178916694,18.299303930723,22.6077551383843,26.5077909644122,25.0153767681863,20.7236639967954,13.3646516477978,6.94030672126017,1.59448470950318,-2.54775471525645,0.196249726737053,2.22943634590124,17.1749434839954,21.2649664178794,24.8684394256427,26.6187579555089,25.2627855914346,23.8125185231626,15.6160146361856,9.95200635049269,2.84721905909059
"Harvard Forest (Tower Plot 1)","1942",-2.54775471525645,0.196249726737053,2.22943634590124,17.1749434839954,21.2649664178794,24.8684394256427,26.6187579555089,25.2627855914346,23.8125185231626,15.6160146361856,9.95200635049269,2.84721905909059,-1.02551755337664,-1.49000116591581,7.25909350940737,15.05967933682,21.1457011004884,24.1162266184915,25.9387203793283,25.1918283777316,22.1823547446758,16.3098997261088,7.99790387392801,-1.33932145241128
"Harvard Forest (Tower Plot 1)","1943",-1.02551755337664,-1.49000116591581,7.25909350940737,15.05967933682,21.1457011004884,24.1162266184915,25.9387203793283,25.1918283777316,22.1823547446758,16.3098997261088,7.99790387392801,-1.33932145241128,-2.76082038813902,0.791445880606629,3.43651759981994,9.28289640746244,18.9653336897948,26.747109377509,27.3182605342915,25.0499550798707,21.0751831086277,14.444669117128,7.38764129935985,0.0831342742889832
"Harvard Forest (Tower Plot 1)","1944",-2.76082038813902,0.791445880606629,3.43651759981994,9.28289640746244,18.9653336897948,26.747109377509,27.3182605342915,25.0499550798707,21.0751831086277,14.444669117128,7.38764129935985,0.0831342742889832,0.0509733066241116,0.351057387972543,3.49935884663132,10.5929838046677,23.4917668790054,23.9952783036311,27.8863334662495,27.7601272334753,21.7573443221945,15.044113548891,7.03818185100016,-0.153426055937954
"Harvard Forest (Tower Plot 1)","1945",0.0509733066241116,0.351057387972543,3.49935884663132,10.5929838046677,23.4917668790054,23.9952783036311,27.8863334662495,27.7601272334753,21.7573443221945,15.044113548891,7.03818185100016,-0.153426055937954,-3.42287086790728,0.430632428474691,11.6386785390648,15.8708044433031,16.4457567361317,23.6663142348412,25.8868103430719,25.1050996685071,22.5213395902536,14.2943946863865,8.16309618866526,-1.94248012292947
"Harvard Forest (Tower Plot 1)","1946",-3.42287086790728,0.430632428474691,11.6386785390648,15.8708044433031,16.4457567361317,23.6663142348412,25.8868103430719,25.1050996685071,22.5213395902536,14.2943946863865,8.16309618866526,-1.94248012292947,-0.904183818590313,-0.644767583668098,12.4959676911431,11.6578837356601,18.4337082334057,24.2280145647037,26.6747624666871,23.189015231846,23.0474042846658,18.1495666380336,9.80101078273159,1.87282195047463
"Harvard Forest (Tower Plot 1)","1947",-0.904183818590313,-0.644767583668098,12.4959676911431,11.6578837356601,18.4337082334057,24.2280145647037,26.6747624666871,23.189015231846,23.0474042846658,18.1495666380336,9.80101078273159,1.87282195047463,0.980345770140288,-0.64238452493498,3.92932375117179,11.3864597035029,18.4391402011848,23.3509744789454,27.0528387913369,27.3793471836313,22.044720769457,20.3339869008756,5.94816449389834,-0.184331670918928
"Harvard Forest (Tower Plot 1)","1948",0.980345770140288,-0.64238452493498,3.92932375117179,11.3864597035029,18.4391402011848,23.3509744789454,27.0528387913369,27.3793471836313,22.044720769457,20.3339869008756,5.94816449389834,-0.184331670918928,-3.71795052900912,-0.75515032703062,6.31060461595846,13.2374597727135,17.300857836747,22.2784187265203,27.3848119511185,26.492249729612,23.7220729290195,14.8640934624428,10.6711409030882,2.79337716473778
"Harvard Forest (Tower Plot 1)","1949",-3.71795052900912,-0.75515032703062,6.31060461595846,13.2374597727135,17.300857836747,22.2784187265203,27.3848119511185,26.492249729612,23.7220729290195,14.8640934624428,10.6711409030882,2.79337716473778,2.30581333502205,2.81195727352419,6.83511167034013,14.4335233166519,20.0925708377999,26.8264033900649,29.1739672477253,27.5833984809159,20.1949200969558,18.2235232487182,7.74897627124209,3.2270938510331
"Harvard Forest (Tower Plot 1)","1950",2.30581333502205,2.81195727352419,6.83511167034013,14.4335233166519,20.0925708377999,26.8264033900649,29.1739672477253,27.5833984809159,20.1949200969558,18.2235232487182,7.74897627124209,3.2270938510331,3.32415250296252,-0.93748465167979,3.26856498207943,11.5118774098941,19.7223179532806,25.2470164137163,26.8031131803616,25.1632475970786,19.4246240783488,16.8140582102463,10.3174464048906,1.7745050960577
"Harvard Forest (Tower Plot 1)","1951",3.32415250296252,-0.93748465167979,3.26856498207943,11.5118774098941,19.7223179532806,25.2470164137163,26.8031131803616,25.1632475970786,19.4246240783488,16.8140582102463,10.3174464048906,1.7745050960577,1.73128564152043,3.06780269635687,5.41736759219912,13.5504164841423,21.2001550039113,23.2678116567869,26.4498046810656,24.6348000237184,21.5714828971283,15.8380678417145,6.23077082179558,2.24596600964819
"Harvard Forest (Tower Plot 1)","1952",1.73128564152043,3.06780269635687,5.41736759219912,13.5504164841423,21.2001550039113,23.2678116567869,26.4498046810656,24.6348000237184,21.5714828971283,15.8380678417145,6.23077082179558,2.24596600964819,1.28971504301323,1.93691472425635,4.41908600421695,13.9649644410946,17.9717295838917,25.3141529449805,29.0084018412661,25.911399032203,22.4067921091753,14.6809726290214,8.36417219218668,2.67235887512961
"Harvard Forest (Tower Plot 1)","1953",1.28971504301323,1.93691472425635,4.41908600421695,13.9649644410946,17.9717295838917,25.3141529449805,29.0084018412661,25.911399032203,22.4067921091753,14.6809726290214,8.36417219218668,2.67235887512961,2.21742379646954,3.23323604359218,5.97441243498265,12.0602696955545,20.3096026929434,26.4376823158619,27.0540765886115,26.3760932561053,23.3283419174442,17.1759454740568,10.8310105157028,5.04213940442053
"Harvard Forest (Tower Plot 1)","1954",2.21742379646954,3.23323604359218,5.97441243498265,12.0602696955545,20.3096026929434,26.4376823158619,27.0540765886115,26.3760932561053,23.3283419174442,17.1759454740568,10.8310105157028,5.04213940442053,-1.92969163103234,4.4295424443868,6.22154539777487,13.9662981863916,17.3474600818245,23.9781645298288,25.8809901501673,23.9775573586355,19.1547923279413,17.5829686213703,8.0387575819793,1.57469106039036
"Harvard Forest (Tower Plot 1)","1955",-1.92969163103234,4.4295424443868,6.22154539777487,13.9662981863916,17.3474600818245,23.9781645298288,25.8809901501673,23.9775573586355,19.1547923279413,17.5829686213703,8.0387575819793,1.57469106039036,-1.24830606723111,1.74828707131376,4.28600055498253,13.4197348196924,22.6543527221237,23.4845955151741,29.7182740722516,27.7404040279788,21.3182144262601,15.1614179264734,6.07245381831583,-2.03044664553415
"Harvard Forest (Tower Plot 1)","1956",-1.24830606723111,1.74828707131376,4.28600055498253,13.4197348196924,22.6543527221237,23.4845955151741,29.7182740722516,27.7404040279788,21.3182144262601,15.1614179264734,6.07245381831583,-2.03044664553415,-0.375847486581229,1.34911658828611,2.19916110971099,9.69801929023527,17.7860941670246,25.5525988100746,25.0699927837994,25.9875575875174,18.7791195396665,16.3764450512733,9.407502341467,2.6737099014874
"Harvard Forest (Tower Plot 1)","1957",-0.375847486581229,1.34911658828611,2.19916110971099,9.69801929023527,17.7860941670246,25.5525988100746,25.0699927837994,25.9875575875174,18.7791195396665,16.3764450512733,9.407502341467,2.6737099014874,-3.05072755129828,3.32867401559993,6.41455635387321,14.891895082379,20.0047821712915,26.4322845621792,26.9431176401115,25.6076872474279,23.0345176177511,15.301139995543,9.80805429719481,4.59226946152942
"Harvard Forest (Tower Plot 1)","1958",-3.05072755129828,3.32867401559993,6.41455635387321,14.891895082379,20.0047821712915,26.4322845621792,26.9431176401115,25.6076872474279,23.0345176177511,15.301139995543,9.80805429719481,4.59226946152942,-0.491392442284848,-2.34975543321771,5.17683280549447,13.4617157907617,17.1700696171581,21.6767599301179,25.6778324013468,25.5235635234408,21.0643704941883,14.1601420654552,8.40126898796127,-2.50386569582323
"Harvard Forest (Tower Plot 1)","1959",-0.491392442284848,-2.34975543321771,5.17683280549447,13.4617157907617,17.1700696171581,21.6767599301179,25.6778324013468,25.5235635234408,21.0643704941883,14.1601420654552,8.40126898796127,-2.50386569582323,-0.886402703204182,-0.398592202726164,4.80927189817196,13.7429709088383,21.9897570528801,22.5141185074187,27.2400349877418,26.8077826358485,23.087977086472,14.7259302877695,7.86918566065039,2.07735444691764
"Harvard Forest (Tower Plot 1)","1960",-0.886402703204182,-0.398592202726164,4.80927189817196,13.7429709088383,21.9897570528801,22.5141185074187,27.2400349877418,26.8077826358485,23.087977086472,14.7259302877695,7.86918566065039,2.07735444691764,-0.337192797258416,2.24446191467987,1.16807346252098,13.7581674902736,20.2324170065325,24.0474273118905,25.6780749462893,25.2289668109218,21.1975123372146,14.9117302277822,9.73635372108356,-0.384351488432366
"Harvard Forest (Tower Plot 1)","1961",-0.337192797258416,2.24446191467987,1.16807346252098,13.7581674902736,20.2324170065325,24.0474273118905,25.6780749462893,25.2289668109218,21.1975123372146,14.9117302277822,9.73635372108356,-0.384351488432366,-3.22094985448113,2.2486337926161,5.3372554417069,10.298219326047,17.5801769180716,24.691638881109,26.0821009300112,25.4293891706132,25.4168087119142,16.9465702086645,7.83635353840572,0.373932329807137
"Harvard Forest (Tower Plot 1)","1962",-3.22094985448113,2.2486337926161,5.3372554417069,10.298219326047,17.5801769180716,24.691638881109,26.0821009300112,25.4293891706132,25.4168087119142,16.9465702086645,7.83635353840572,0.373932329807137,-0.530970347406592,-1.47336176920955,5.76192927513107,13.7542066171916,18.7247954040758,24.8473153036848,25.3486478108538,24.7124550213274,19.9799151127527,14.0167233973953,6.37990601243699,-0.0382827314309251
"Harvard Forest (Tower Plot 1)","1963",-0.530970347406592,-1.47336176920955,5.76192927513107,13.7542066171916,18.7247954040758,24.8473153036848,25.3486478108538,24.7124550213274,19.9799151127527,14.0167233973953,6.37990601243699,-0.0382827314309251,-1.81659949938976,-2.07821632068304,5.22306620195369,13.0331040233576,19.5663201227638,24.6315524251582,27.4872415383414,24.6712580793528,19.8507520979337,19.7055255198441,9.42613682592772,-2.76320071797629
"Harvard Forest (Tower Plot 1)","1964",-1.81659949938976,-2.07821632068304,5.22306620195369,13.0331040233576,19.5663201227638,24.6315524251582,27.4872415383414,24.6712580793528,19.8507520979337,19.7055255198441,9.42613682592772,-2.76320071797629,0.574855540590118,0.119932253083819,5.94297106542356,11.7882446043424,22.3999613219177,24.5734179227882,26.5951162471371,22.5200760919298,21.4164787681482,15.0789965279483,9.41252731540974,0.708277617594729
"Harvard Forest (Tower Plot 1)","1965",0.574855540590118,0.119932253083819,5.94297106542356,11.7882446043424,22.3999613219177,24.5734179227882,26.5951162471371,22.5200760919298,21.4164787681482,15.0789965279483,9.41252731540974,0.708277617594729,-2.42187310052333,-0.19060247539486,3.73751822324447,10.8662627558801,22.7884599902693,24.3868366423024,26.2059307170079,25.5635140390094,20.9040993146598,14.4631394197816,6.39775999921164,1.96809550787221
"Harvard Forest (Tower Plot 1)","1966",-2.42187310052333,-0.19060247539486,3.73751822324447,10.8662627558801,22.7884599902693,24.3868366423024,26.2059307170079,25.5635140390094,20.9040993146598,14.4631394197816,6.39775999921164,1.96809550787221,-1.10560465586216,0.448786660814893,5.77552265032959,11.1063752037518,17.4784425152612,25.0076531639905,27.9313375814199,26.206303905563,20.0258868946352,14.7777966436306,9.93602367099589,1.24681678548793
"Harvard Forest (Tower Plot 1)","1967",-1.10560465586216,0.448786660814893,5.77552265032959,11.1063752037518,17.4784425152612,25.0076531639905,27.9313375814199,26.206303905563,20.0258868946352,14.7777966436306,9.93602367099589,1.24681678548793,1.5070882115607,-1.37265370981649,2.74319628146288,10.7475562223369,15.1372597244819,25.6103683866832,26.1471895118331,25.1723481259925,21.5935778460204,15.3197169348051,5.09215902245442,2.17568876633862
"Harvard Forest (Tower Plot 1)","1968",1.5070882115607,-1.37265370981649,2.74319628146288,10.7475562223369,15.1372597244819,25.6103683866832,26.1471895118331,25.1723481259925,21.5935778460204,15.3197169348051,5.09215902245442,2.17568876633862,-3.18717232761032,-1.81823670639481,6.42670560318941,16.1109023304657,18.2878148149059,21.9561170246146,27.6759110405633,25.6699274811719,22.7509712342334,16.0261700211649,5.27149638113179,-1.04576911383189
"Harvard Forest (Tower Plot 1)","1969",-3.18717232761032,-1.81823670639481,6.42670560318941,16.1109023304657,18.2878148149059,21.9561170246146,27.6759110405633,25.6699274811719,22.7509712342334,16.0261700211649,5.27149638113179,-1.04576911383189,-1.40889359220488,0.137160423487872,3.58093751851692,14.6541193003399,18.8691376182785,24.3906821251697,25.0303840711981,26.7557848439475,21.3457768429946,15.1667064922874,7.79377071554272,-0.503183208755034
"Harvard Forest (Tower Plot 1)","1970",-1.40889359220488,0.137160423487872,3.58093751851692,14.6541193003399,18.8691376182785,24.3906821251697,25.0303840711981,26.7557848439475,21.3457768429946,15.1667064922874,7.79377071554272,-0.503183208755034,-4.97615973742554,1.16157611706752,3.68119788653453,12.5566361772522,20.3121401711997,23.3210690202623,26.9010689439683,26.9509225776797,21.0691924622654,15.3398268924194,8.22688877400791,-0.835474399439988
"Harvard Forest (Tower Plot 1)","1971",-4.97615973742554,1.16157611706752,3.68119788653453,12.5566361772522,20.3121401711997,23.3210690202623,26.9010689439683,26.9509225776797,21.0691924622654,15.3398268924194,8.22688877400791,-0.835474399439988,-3.1779732634979,-0.00705591790272693,3.39788849004578,10.8930466525973,17.7494006299504,25.5883677908645,26.8404932836053,25.9579447171822,22.0420416222313,18.1859822681486,6.08091861526348,2.54707220206013
"Harvard Forest (Tower Plot 1)","1972",-3.1779732634979,-0.00705591790272693,3.39788849004578,10.8930466525973,17.7494006299504,25.5883677908645,26.8404932836053,25.9579447171822,22.0420416222313,18.1859822681486,6.08091861526348,2.54707220206013,0.476852006861324,-0.726500715212986,3.12315412281604,9.23280388121434,18.7844115535304,21.3665739936818,26.1984806269478,24.595047650118,21.3265891796036,12.4674408823236,4.77116148183113,0.775558569523726
"Harvard Forest (Tower Plot 1)","1973",0.476852006861324,-0.726500715212986,3.12315412281604,9.23280388121434,18.7844115535304,21.3665739936818,26.1984806269478,24.595047650118,21.3265891796036,12.4674408823236,4.77116148183113,0.775558569523726,1.23058640035758,-0.173636706381966,8.12657311873414,13.0543564849163,17.2920241063939,24.6865546987069,26.7156141559174,27.2217373037777,21.2776052495531,15.7658702519481,8.25136429615278,3.87875531701871
"Harvard Forest (Tower Plot 1)","1974",1.23058640035758,-0.173636706381966,8.12657311873414,13.0543564849163,17.2920241063939,24.6865546987069,26.7156141559174,27.2217373037777,21.2776052495531,15.7658702519481,8.25136429615278,3.87875531701871,0.380678582493076,-0.10250871239239,5.17542771056154,13.9500879177395,16.902724383343,23.4161116626303,26.2483292501312,26.2305311706521,19.9664763435202,12.3332841678936,8.54716964853416,2.26796245215195
"Harvard Forest (Tower Plot 1)","1975",0.380678582493076,-0.10250871239239,5.17542771056154,13.9500879177395,16.902724383343,23.4161116626303,26.2483292501312,26.2305311706521,19.9664763435202,12.3332841678936,8.54716964853416,2.26796245215195,1.01581614113225,0.381465680168779,3.73509481992702,9.5166654709099,22.3182546985539,23.0892734109831,27.1417687904991,25.0218078379447,18.8478859618784,15.7377017674757,10.9688881095327,1.03559376492481
"Harvard Forest (Tower Plot 1)","1976",1.01581614113225,0.381465680168779,3.73509481992702,9.5166654709099,22.3182546985539,23.0892734109831,27.1417687904991,25.0218078379447,18.8478859618784,15.7377017674757,10.9688881095327,1.03559376492481,-2.99695782952575,4.07852430191854,6.74453961821422,15.0255023235393,18.1742954453896,26.1543725309245,25.3477919097388,24.7738993814176,20.3031665801861,12.1964257824035,5.43546571586394,-1.62676977861527
"Harvard Forest (Tower Plot 1)","1977",-2.99695782952575,4.07852430191854,6.74453961821422,15.0255023235393,18.1742954453896,26.1543725309245,25.3477919097388,24.7738993814176,20.3031665801861,12.1964257824035,5.43546571586394,-1.62676977861527,-4.62762045417815,-0.379922776362236,7.99178559639665,13.9970907404753,21.6194009511158,22.267682648383,26.235925134261,25.2706798119746,19.6614662670441,14.1551675175763,8.50003346872459,-0.375682054249916
"Harvard Forest (Tower Plot 1)","1978",-4.62762045417815,-0.379922776362236,7.99178559639665,13.9970907404753,21.6194009511158,22.267682648383,26.235925134261,25.2706798119746,19.6614662670441,14.1551675175763,8.50003346872459,-0.375682054249916,-1.82843632642559,-2.21302674633579,3.7857225397634,10.861988270994,19.2213033794359,24.4914888091598,26.1973869839005,24.9844343631774,20.1225564865033,14.1945771206948,8.63319526764422,1.52115916694017
"Harvard Forest (Tower Plot 1)","1979",-1.82843632642559,-2.21302674633579,3.7857225397634,10.861988270994,19.2213033794359,24.4914888091598,26.1973869839005,24.9844343631774,20.1225564865033,14.1945771206948,8.63319526764422,1.52115916694017,-0.847084331508845,-4.77245388810911,7.59029015105263,11.5161299163845,19.407881747,24.2720623089157,27.2284220269286,24.3030649872621,21.1837980866565,13.2614182533167,10.614652996444,3.19432074470371
"Harvard Forest (Tower Plot 1)","1980",-0.847084331508845,-4.77245388810911,7.59029015105263,11.5161299163845,19.407881747,24.2720623089157,27.2284220269286,24.3030649872621,21.1837980866565,13.2614182533167,10.614652996444,3.19432074470371,0.124100634153086,-0.735135870556279,4.52754749454919,12.6714524414449,19.946424199563,22.3257003421571,27.3118236287955,26.01166274651,21.9605986038448,13.5106769918842,6.74994987139198,-0.41261038392048
"Harvard Forest (Tower Plot 1)","1981",0.124100634153086,-0.735135870556279,4.52754749454919,12.6714524414449,19.946424199563,22.3257003421571,27.3118236287955,26.01166274651,21.9605986038448,13.5106769918842,6.74994987139198,-0.41261038392048,-4.57547426929142,4.46786447026483,5.54282040846839,14.2496789594099,20.5896062428312,24.1122471875351,26.6027846805153,25.4331040098679,19.3041852685065,12.6832287231682,7.94944291925523,0.235671194022002
"Harvard Forest (Tower Plot 1)","1982",-4.57547426929142,4.46786447026483,5.54282040846839,14.2496789594099,20.5896062428312,24.1122471875351,26.6027846805153,25.4331040098679,19.3041852685065,12.6832287231682,7.94944291925523,0.235671194022002,-5.02571734363761,0.227676258080856,4.7156507133525,11.0803800344556,20.8010089438525,20.9294388896168,27.0651682519905,24.0003874741885,20.9047789265795,14.9849502288963,10.0504586499416,5.0022873251929
"Harvard Forest (Tower Plot 1)","1983",-5.02571734363761,0.227676258080856,4.7156507133525,11.0803800344556,20.8010089438525,20.9294388896168,27.0651682519905,24.0003874741885,20.9047789265795,14.9849502288963,10.0504586499416,5.0022873251929,-0.0924282964742372,2.25978446794598,5.34932642532759,11.9031735452886,16.9612318518081,25.5787552402463,27.9156308576875,26.733786077272,23.7698951297607,14.3336738503,8.25293490043574,-0.310799204830743
"Harvard Forest (Tower Plot 1)","1984",-0.0924282964742372,2.25978446794598,5.34932642532759,11.9031735452886,16.9612318518081,25.5787552402463,27.9156308576875,26.733786077272,23.7698951297607,14.3336738503,8.25293490043574,-0.310799204830743,-2.63300107609325,4.24582768079958,1.66467183835714,11.7204803233447,17.8345041344049,24.9934502022484,25.5711992550598,26.7859867135232,20.486331529916,16.4870934294622,8.71504629311482,3.92914602606609
"Harvard Forest (Tower Plot 1)","1985",-2.63300107609325,4.24582768079958,1.66467183835714,11.7204803233447,17.8345041344049,24.9934502022484,25.5711992550598,26.7859867135232,20.486331529916,16.4870934294622,8.71504629311482,3.92914602606609,-3.34551248981904,1.85074788502738,7.64707596918087,13.2489240375817,20.3822667195111,21.0200163266117,26.9258191939112,24.6325129701658,21.1629096090248,15.5158351184932,7.75617150598178,-0.84340844975928
"Harvard Forest (Tower Plot 1)","1986",-3.34551248981904,1.85074788502738,7.64707596918087,13.2489240375817,20.3822667195111,21.0200163266117,26.9258191939112,24.6325129701658,21.1629096090248,15.5158351184932,7.75617150598178,-0.84340844975928,0.401844647039629,-0.985650817033106,6.97739180162374,14.4397714601139,20.415517977212,22.5378129072894,25.1948722621005,23.8960761136184,19.4818910243437,14.8176632484098,6.79434049616064,1.8452638204955
"Harvard Forest (Tower Plot 1)","1987",0.401844647039629,-0.985650817033106,6.97739180162374,14.4397714601139,20.415517977212,22.5378129072894,25.1948722621005,23.8960761136184,19.4818910243437,14.8176632484098,6.79434049616064,1.8452638204955,-0.942610369647253,0.919047093981761,6.93151023625984,12.5109951296161,19.9397338866032,23.7863519898978,27.1352825747629,24.8510173397591,20.0242778177937,14.2535614418281,8.09544793034149,2.52968084097641
"Harvard Forest (Tower Plot 1)","1988",-0.942610369647253,0.919047093981761,6.93151023625984,12.5109951296161,19.9397338866032,23.7863519898978,27.1352825747629,24.8510173397591,20.0242778177937,14.2535614418281,8.09544793034149,2.52968084097641,-1.28447948028313,1.39165061306061,6.45470722463413,11.1725079553808,19.3695136700759,24.2280373459999,27.2737307584747,27.2217511387943,20.9807279071253,12.3740959145531,9.3540624088277,1.043282120119
"Harvard Forest (Tower Plot 1)","1989",-1.28447948028313,1.39165061306061,6.45470722463413,11.1725079553808,19.3695136700759,24.2280373459999,27.2737307584747,27.2217511387943,20.9807279071253,12.3740959145531,9.3540624088277,1.043282120119,1.74384015635773,0.373794019356782,6.01034431536865,11.136502948292,19.9488134339562,23.5410683584565,26.376283518364,25.2789085012114,21.760823219252,15.7346339877327,7.38441532978055,-5.30933914405852
"Harvard Forest (Tower Plot 1)","1990",1.74384015635773,0.373794019356782,6.01034431536865,11.136502948292,19.9488134339562,23.5410683584565,26.376283518364,25.2789085012114,21.760823219252,15.7346339877327,7.38441532978055,-5.30933914405852,3.32053073868987,3.2340136437639,8.22193512859782,12.8521036913608,16.5739504923985,24.4246702956331,26.6901805288209,26.0087958177159,21.2822640465012,16.9102698304101,9.77661414011169,4.76596983910667
"Harvard Forest (Tower Plot 1)","1991",3.32053073868987,3.2340136437639,8.22193512859782,12.8521036913608,16.5739504923985,24.4246702956331,26.6901805288209,26.0087958177159,21.2822640465012,16.9102698304101,9.77661414011169,4.76596983910667,-0.660044904826604,3.32708012258312,6.7470903931551,15.3879577411253,23.4782567008828,24.8791810919494,26.5928236067867,26.6280216036094,21.5236075424913,16.0692745484799,7.784134368753,2.7266660230338
"Harvard Forest (Tower Plot 1)","1992",-0.660044904826604,3.32708012258312,6.7470903931551,15.3879577411253,23.4782567008828,24.8791810919494,26.5928236067867,26.6280216036094,21.5236075424913,16.0692745484799,7.784134368753,2.7266660230338,-0.152246183628493,1.17297837983989,3.55400411488203,10.5004338514514,20.128586263179,23.6357832963885,24.4830260023007,24.1052111859133,20.9754424635876,12.3631504754792,5.78505739779312,1.06365140103285
